"","Poll_spec","Poll_order","Julian_day","Plant_spec","Freq","Period"
"6111","Lasioglossum (Dialictus) spp.","Hymenoptera",177,"Penstemon virens",1,"Present"
"6112","Lasioglossum (Dialictus) spp.","Hymenoptera",177,"Penstemon virens",1,"Present"
"6113","Hoplitis albifrons","Hymenoptera",177,"Penstemon virens",1,"Present"
"6114","Hoplitis albifrons","Hymenoptera",177,"Penstemon virens",1,"Present"
"6115","Hoplitis fulgida","Hymenoptera",177,"Penstemon virens",1,"Present"
"6116","Hoplitis pilosifrons","Hymenoptera",177,"Penstemon virens",1,"Present"
"6117","Hoplitis pilosifrons","Hymenoptera",177,"Penstemon virens",1,"Present"
"6118","Hoplitis producta","Hymenoptera",177,"Penstemon virens",1,"Present"
"6119","Hoplitis truncata mescalerium","Hymenoptera",177,"Penstemon virens",1,"Present"
"6120","Megachile melanophaea","Hymenoptera",177,"Penstemon virens",1,"Present"
"6121","Osmia brevis","Hymenoptera",177,"Penstemon virens",1,"Present"
"6122","Osmia bruneri","Hymenoptera",177,"Penstemon virens",1,"Present"
"6123","Osmia bruneri","Hymenoptera",177,"Penstemon virens",1,"Present"
"6124","Osmia bruneri","Hymenoptera",177,"Penstemon virens",3,"Present"
"6125","Osmia cordata","Hymenoptera",177,"Penstemon virens",1,"Present"
"6126","Osmia pentstemonis","Hymenoptera",177,"Penstemon virens",1,"Present"
"6127","Osmia pusilla","Hymenoptera",177,"Penstemon virens",1,"Present"
"6128","Osmia pusilla","Hymenoptera",177,"Penstemon virens",1,"Present"
"6129","Osmia tristella","Hymenoptera",177,"Penstemon virens",1,"Present"
"6130","Osmia tristella","Hymenoptera",177,"Penstemon virens",1,"Present"
"6131","Osmia tristella","Hymenoptera",177,"Penstemon virens",1,"Present"
"6132","Osmia tristella","Hymenoptera",177,"Penstemon virens",1,"Present"
"6133","Osmia tristella","Hymenoptera",177,"Penstemon virens",1,"Present"
"6134","Osmia tristella","Hymenoptera",177,"Penstemon virens",1,"Present"
"6135","Osmia tristella","Hymenoptera",177,"Penstemon virens",1,"Present"
"6136","Poanes taxiles","Lepidoptera",177,"Penstemon virens",1,"Present"
"6137","Osmia tristella","Hymenoptera",175,"Penstemon virens",1,"Present"
"6142","Osmia cordata","Hymenoptera",170,"Penstemon virens",1,"Present"
"6143","Osmia tristella","Hymenoptera",170,"Penstemon virens",1,"Present"
"6146","Hemipenthes spp.","Diptera",177,"Penstemon virens",9,"Present"
"6158","Anaspis sp.","Coleoptera",177,"Rubus deliciosus",1,"Present"
"6159","Iteaphila spp.","Diptera",177,"Rubus deliciosus",1,"Present"
"6163","Hemipenthes spp.","Diptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6164","Hemipenthes spp.","Diptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6165","Hylaeus verticalis","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6166","Bombus flavifrons","Hymenoptera",215,"Aconitum columbianum",1,"Present"
"6167","Bombus flavifrons","Hymenoptera",215,"Aconitum columbianum",1,"Present"
"6168","Bombus flavifrons","Hymenoptera",215,"Aconitum columbianum",1,"Present"
"6169","Bombus flavifrons","Hymenoptera",215,"Aconitum columbianum",1,"Present"
"6170","Bombus flavifrons","Hymenoptera",215,"Aconitum columbianum",1,"Present"
"6171","Bombus flavifrons","Hymenoptera",215,"Aconitum columbianum",1,"Present"
"6175","Colletes kincaidii","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6177","Hylaeus affinis","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6178","Hylaeus annulatus","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6179","Hylaeus annulatus","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6180","Hylaeus annulatus","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6181","Hylaeus annulatus","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6182","Hylaeus annulatus","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6183","Hylaeus annulatus","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6184","Hylaeus basalis","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6185","Hylaeus modestus","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6186","Hylaeus modestus","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6188","Hylaeus modestus","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6189","Hylaeus modestus","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6190","Hylaeus verticalis","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6191","Hylaeus verticalis","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6192","Hylaeus verticalis","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6193","Hylaeus verticalis","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6194","Hylaeus verticalis","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6195","Hylaeus wootoni","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6196","Lasioglossum (Dialictus) spp.","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6197","Lasioglossum (Dialictus) spp.","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6198","Hoplitis fulgida","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6199","Hoplitis fulgida","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6200","Hoplitis fulgida","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6201","Hoplitis fulgida","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6202","Hoplitis fulgida","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6203","Osmia albolateralis","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6204","Osmia albolateralis","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6206","Osmia cordata","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6208","Osmia juxta","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6209","Osmia proxima","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6210","Osmia pusilla","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6211","Osmia pusilla","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6212","Osmia tristella","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6213","Dolichovespula arenaria","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6214","Dolichovespula arenaria","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6215","Euodynerus spp.","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6216","Andrena thaspii","Hymenoptera",174,"Rubus deliciosus",1,"Present"
"6221","Bombus flavifrons","Hymenoptera",210,"Aconitum columbianum",1,"Present"
"6222","Bombus flavifrons","Hymenoptera",216,"Aconitum columbianum",1,"Present"
"6223","Bombus flavifrons","Hymenoptera",208,"Aconitum columbianum",1,"Present"
"6225","Bombus flavifrons","Hymenoptera",208,"Aconitum columbianum",1,"Present"
"6226","Bombus flavifrons","Hymenoptera",208,"Aconitum columbianum",1,"Present"
"6227","Bombus flavifrons","Hymenoptera",207,"Aconitum columbianum",1,"Present"
"6228","Hylaeus modestus","Hymenoptera",175,"Rubus idaeus var. strigosus",1,"Present"
"6229","Osmia pusilla","Hymenoptera",175,"Rubus idaeus var. strigosus",1,"Present"
"6230","Dolichovespula arenaria","Hymenoptera",175,"Rubus idaeus var. strigosus",1,"Present"
"6232","Bombus flavifrons","Hymenoptera",207,"Aconitum columbianum",1,"Present"
"6235","Hemipenthes spp.","Diptera",184,"Rubus idaeus var. strigosus",4,"Present"
"6236","Hemipenthes spp.","Diptera",184,"Rubus idaeus var. strigosus",7,"Present"
"6237","Bombus flavifrons","Hymenoptera",207,"Aconitum columbianum",1,"Present"
"6238","Hylaeus annulatus","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6239","Hylaeus annulatus","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6240","Hylaeus annulatus","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6241","Hylaeus annulatus","Hymenoptera",184,"Rubus idaeus var. strigosus",4,"Present"
"6242","Bombus flavifrons","Hymenoptera",207,"Aconitum columbianum",1,"Present"
"6243","Hylaeus modestus","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6244","Hylaeus modestus","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6245","Hylaeus modestus","Hymenoptera",184,"Rubus idaeus var. strigosus",2,"Present"
"6246","Bombus flavifrons","Hymenoptera",207,"Aconitum columbianum",1,"Present"
"6247","Hylaeus modestus","Hymenoptera",184,"Rubus idaeus var. strigosus",3,"Present"
"6249","Hylaeus modestus","Hymenoptera",184,"Rubus idaeus var. strigosus",3,"Present"
"6250","Hylaeus spp.","Hymenoptera",184,"Rubus idaeus var. strigosus",3,"Present"
"6252","Hylaeus wootoni","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6253","Hylaeus wootoni","Hymenoptera",184,"Rubus idaeus var. strigosus",5,"Present"
"6254","Halictidae spp.","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6255","Lasioglossum (Dialictus) spp.","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6256","Hoplitis albifrons","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6257","Hoplitis albifrons","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6258","Hoplitis albifrons","Hymenoptera",184,"Rubus idaeus var. strigosus",3,"Present"
"6259","Hoplitis fulgida","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6261","Hoplitis fulgida","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6262","Hoplitis fulgida","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6263","Megachile relativa","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6264","Osmia albolateralis","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6265","Osmia juxta","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6266","Osmia pusilla","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6267","Osmia tristella","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6268","Bombus flavifrons","Hymenoptera",209,"Aconitum columbianum",1,"Present"
"6269","Podalonia spp.","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6270","Dolichovespula arenaria","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6271","Dolichovespula arenaria","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6272","Dolichovespula arenaria","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6273","Dolichovespula arenaria","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6274","Dolichovespula arenaria","Hymenoptera",184,"Rubus idaeus var. strigosus",2,"Present"
"6275","Dolichovespula arenaria","Hymenoptera",184,"Rubus idaeus var. strigosus",11,"Present"
"6276","Bombus flavifrons","Hymenoptera",209,"Aconitum columbianum",1,"Present"
"6277","Euodynerus spp.","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6278","Euodynerus spp.","Hymenoptera",184,"Rubus idaeus var. strigosus",2,"Present"
"6279","Bombus flavifrons","Hymenoptera",209,"Aconitum columbianum",1,"Present"
"6280","Bombus flavifrons","Hymenoptera",209,"Aconitum columbianum",1,"Present"
"6281","Bombus flavifrons","Hymenoptera",209,"Aconitum columbianum",1,"Present"
"6282","Hyles lineata","Lepidoptera",184,"Aquilegia coerulea",1,"Present"
"6285","Bombus flavifrons","Hymenoptera",206,"Aconitum columbianum",1,"Present"
"6286","Bombus flavifrons","Hymenoptera",203,"Aconitum columbianum",1,"Present"
"6287","Bombus flavifrons","Hymenoptera",183,"Rubus idaeus var. strigosus",1,"Present"
"6288","Formica (fusca group) spp.","Hymenoptera",170,"Penstemon glaber",1,"Present"
"6289","Bombus flavifrons","Hymenoptera",209,"Aconitum columbianum",1,"Present"
"6290","Bombus flavifrons","Hymenoptera",209,"Aconitum columbianum",1,"Present"
"6291","Hemipenthes spp.","Diptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6292","Hemipenthes spp.","Diptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6293","Hemipenthes spp.","Diptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6294","Bombus flavifrons","Hymenoptera",209,"Aconitum columbianum",1,"Present"
"6295","Hemipenthes spp.","Diptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6296","Hemipenthes spp.","Diptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6297","Hemipenthes spp.","Diptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6298","Bombus flavifrons","Hymenoptera",209,"Aconitum columbianum",1,"Present"
"6299","Hemipenthes spp.","Diptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6300","Incertella sp.","Diptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6301","Bombus flavifrons","Hymenoptera",207,"Aconitum columbianum",1,"Present"
"6302","Bombus flavifrons","Hymenoptera",207,"Aconitum columbianum",1,"Present"
"6303","Bombus flavifrons","Hymenoptera",207,"Aconitum columbianum",1,"Present"
"6304","Bombus flavifrons","Hymenoptera",207,"Aconitum columbianum",1,"Present"
"6305","Bombus flavifrons","Hymenoptera",207,"Aconitum columbianum",1,"Present"
"6306","Bombus flavifrons","Hymenoptera",207,"Aconitum columbianum",1,"Present"
"6307","Bombus flavifrons","Hymenoptera",207,"Aconitum columbianum",1,"Present"
"6308","Bombus flavifrons","Hymenoptera",207,"Aconitum columbianum",1,"Present"
"6309","Bombus flavifrons","Hymenoptera",207,"Aconitum columbianum",1,"Present"
"6310","Bombus flavifrons","Hymenoptera",207,"Aconitum columbianum",1,"Present"
"6311","Bombus flavifrons","Hymenoptera",207,"Aconitum columbianum",1,"Present"
"6312","Bombus flavifrons","Hymenoptera",207,"Aconitum columbianum",1,"Present"
"6313","Bombus flavifrons","Hymenoptera",208,"Aconitum columbianum",1,"Present"
"6314","Colletes kincaidii","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6315","Bombus flavifrons","Hymenoptera",208,"Aconitum columbianum",1,"Present"
"6316","Colletes kincaidii","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6317","Colletes kincaidii","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6318","Colletes kincaidii","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6319","Hylaeus annulatus","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6320","Hylaeus annulatus","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6321","Hylaeus annulatus","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6322","Bombus flavifrons","Hymenoptera",208,"Aconitum columbianum",1,"Present"
"6323","Hylaeus annulatus","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6324","Hylaeus annulatus","Hymenoptera",184,"Rubus idaeus var. strigosus",3,"Present"
"6325","Hylaeus annulatus","Hymenoptera",184,"Rubus idaeus var. strigosus",4,"Present"
"6326","Hylaeus basalis","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6327","Hylaeus basalis","Hymenoptera",184,"Rubus idaeus var. strigosus",3,"Present"
"6328","Bombus flavifrons","Hymenoptera",208,"Aconitum columbianum",1,"Present"
"6329","Hylaeus modestus","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6330","Hylaeus verticalis","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6331","Bombus flavifrons","Hymenoptera",208,"Aconitum columbianum",1,"Present"
"6332","Bombus flavifrons","Hymenoptera",191,"Aconitum columbianum",1,"Present"
"6333","Hylaeus verticalis","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6334","Hylaeus verticalis","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6335","Bombus flavifrons","Hymenoptera",206,"Aconitum columbianum",1,"Present"
"6336","Hylaeus wootoni","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6337","Hylaeus wootoni","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6338","Hylaeus wootoni","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6339","Lasioglossum (Dialictus) spp.","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6340","Lasioglossum (Dialictus) spp.","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6341","Lasioglossum (Dialictus) spp.","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6342","Hoplitis fulgida","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6343","Osmia juxta","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6344","Osmia pusilla","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6345","Osmia tristella","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6346","Podalonia spp.","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6348","Dolichovespula arenaria","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6349","Dolichovespula arenaria","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6350","Dolichovespula arenaria","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6351","Dolichovespula arenaria","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6352","Dolichovespula arenaria","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6353","Dolichovespula arenaria","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6354","Dolichovespula arenaria","Hymenoptera",184,"Rubus idaeus var. strigosus",2,"Present"
"6355","Dolichovespula arctica","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6356","Noctuidae spp.","Lepidoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6357","Noctuidae spp.","Lepidoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"6358","Bombus flavifrons","Hymenoptera",195,"Penstemon glaber",1,"Present"
"6359","Podalonia spp.","Hymenoptera",168,"Rubus deliciosus",1,"Present"
"6360","Bombus flavifrons","Hymenoptera",195,"Penstemon glaber",1,"Present"
"6361","Bombus flavifrons","Hymenoptera",195,"Penstemon glaber",1,"Present"
"6362","Bombus flavifrons","Hymenoptera",195,"Penstemon glaber",1,"Present"
"6363","Bombus flavifrons","Hymenoptera",195,"Penstemon glaber",1,"Present"
"6364","Formica (fusca group) spp.","Hymenoptera",177,"Penstemon glaber",1,"Present"
"6365","Anthidium maculosum","Hymenoptera",177,"Penstemon glaber",1,"Present"
"6367","Bombus flavifrons","Hymenoptera",211,"Aconitum columbianum",1,"Present"
"6368","Hoplitis producta","Hymenoptera",177,"Penstemon glaber",1,"Present"
"6369","Osmia brevis","Hymenoptera",177,"Penstemon glaber",1,"Present"
